722868,"PALM SPRINGS INTL",CA,-8.0,33.833,-116.500,145
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2004,00:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.0,A,7,-4.0,A,7,44,A,7,1002,A,7,320,A,7,2.6,A,7,16100,A,7,77777,A,7,0.6,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.0,A,7,-4.0,A,7,44,A,7,1002,A,7,320,A,7,2.6,A,7,16100,A,7,77777,A,7,0.6,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,7.0,A,7,-4.0,A,7,44,A,7,1002,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,-3.0,A,7,51,A,7,1002,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,5.0,A,7,-3.0,A,7,55,A,7,1002,A,7,330,A,7,3.1,A,7,16100,A,7,77777,A,7,0.8,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,4.0,A,7,-3.0,A,7,59,A,7,1002,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.057,F,8,0.190,F,8,0,6,A,7
01/01/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,5.0,A,7,-3.0,A,7,55,A,7,1003,A,7,280,A,7,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,07:00,2,177,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,9,E,9,8,E,9,6.0,A,7,-2.0,A,7,55,A,7,1004,A,7,300,A,7,2.6,A,7,16100,A,7,77777,A,7,1.1,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,08:00,154,1415,38,2,8,55,2,15,32,2,8,4200,2,8,3216,2,15,3847,2,8,669,2,19,8,E,9,8,E,9,6.0,A,7,-2.0,A,7,55,A,7,1005,A,7,340,A,7,2.6,A,7,16100,A,7,7500,A,7,1.1,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,09:00,389,1415,199,2,8,354,2,15,101,2,8,20524,2,8,30302,2,15,12154,2,8,1899,2,19,10,E,9,9,E,9,8.0,A,7,0.0,A,7,57,A,7,1006,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.2,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,10:00,578,1415,241,2,8,127,2,15,189,2,8,26072,2,8,12525,2,15,20933,2,8,4454,2,19,10,E,9,9,E,9,11.0,A,7,-3.0,A,7,36,A,7,1007,A,7,0,A,7,0.0,A,7,16100,A,7,6000,A,7,1.2,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,11:00,707,1415,470,2,8,520,2,15,209,2,8,48566,2,8,51907,2,15,22513,2,8,4525,2,19,10,E,9,6,E,9,12.0,A,7,-4.0,A,7,31,A,7,1006,B,8,80,A,7,2.1,A,7,16100,A,7,77777,A,7,1.3,E,8,0.057,F,8,0.190,F,8,0,6,A,7
01/01/2004,12:00,768,1415,245,2,8,78,2,15,202,2,8,26909,2,8,7793,2,15,22665,2,8,6426,2,19,10,E,9,6,E,9,12.0,A,7,-3.0,A,7,34,A,7,1005,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,13:00,755,1415,452,2,8,377,2,15,250,2,8,47967,2,8,39410,2,15,26862,2,8,5983,2,19,9,E,9,4,E,9,12.0,A,7,-3.0,A,7,34,A,7,1004,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,14:00,670,1415,366,2,8,224,2,15,260,2,8,39288,2,8,22594,2,15,28551,2,8,6371,2,19,10,E,9,5,E,9,13.0,A,7,-2.0,A,7,35,A,7,1003,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,15:00,518,1415,289,2,8,320,2,15,172,2,8,30353,2,8,30803,2,15,19021,2,8,3701,2,19,8,E,9,7,E,9,13.0,A,7,-2.0,A,7,35,A,7,1003,A,7,0,A,7,0.0,A,7,16100,A,7,6000,A,7,1.3,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,16:00,311,1415,218,2,8,474,2,15,113,2,8,21617,2,8,36772,2,15,13490,2,8,2203,2,19,9,E,9,6,E,9,13.0,A,7,-2.0,A,7,35,A,7,1003,A,7,190,A,7,1.5,A,7,16100,A,7,4500,A,7,1.2,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,17:00,74,1097,17,2,8,178,2,15,9,2,8,2352,2,8,10225,2,15,1616,2,8,215,2,19,10,E,9,5,E,9,12.0,A,7,1.0,A,7,47,A,7,1003,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.057,F,8,0.190,F,8,0,6,A,7
01/01/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,6,E,9,11.0,A,7,1.0,A,7,50,A,7,1003,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.4,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,9.0,A,7,2.0,A,7,61,A,7,1003,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.4,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,9.0,A,7,1.0,A,7,57,A,7,1004,A,7,340,A,7,2.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,9.0,A,7,1.0,A,7,57,A,7,1004,A,7,330,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,6,E,9,8.0,A,7,3.0,A,7,71,A,7,1003,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,1.6,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/01/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,8.0,A,7,2.0,A,7,66,A,7,1003,A,7,230,A,7,2.6,A,7,16100,A,7,77777,A,7,1.6,E,8,0.057,F,8,0.190,F,8,0,6,A,7
01/01/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,8.0,A,7,1.0,A,7,61,A,7,1002,A,7,320,A,7,3.1,A,7,16100,A,7,77777,A,7,1.6,E,8,0.057,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,7.0,A,7,2.0,A,7,70,A,7,1002,A,7,250,A,7,1.5,A,7,16100,A,7,77777,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,6.0,A,7,2.0,A,7,75,A,7,1002,A,7,0,A,7,0.0,A,7,14500,A,7,77777,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,7,E,9,6.0,A,7,2.0,A,7,75,A,7,1001,A,7,330,A,7,1.5,A,7,16100,A,7,77777,A,7,1.5,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,6.0,A,7,2.0,A,7,75,A,7,1001,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.4,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,5.0,A,7,2.0,A,7,81,A,7,1001,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.5,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/02/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,4.0,A,7,2.0,A,7,87,A,7,1001,A,7,240,A,7,1.5,A,7,16100,A,7,77777,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,07:00,2,177,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,7,E,9,7,E,9,5.0,A,7,2.0,A,7,81,A,7,1001,A,7,330,A,7,1.5,A,7,16100,A,7,6000,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,08:00,154,1415,68,2,8,380,2,15,27,2,8,70,2,8,223,2,15,46,2,8,49,2,19,10,E,9,7,E,9,6.0,A,7,2.0,A,7,75,A,7,1002,A,7,360,A,7,1.5,A,7,16100,A,7,6000,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,09:00,389,1415,224,2,8,533,2,15,77,2,8,229,2,8,454,2,15,104,2,8,139,2,19,5,E,9,5,E,9,9.0,A,7,2.0,A,7,61,A,7,1002,A,7,10,A,7,2.1,A,7,16100,A,7,6000,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,10:00,578,1415,297,2,8,283,2,15,181,2,8,314,2,8,281,2,15,198,2,8,392,2,19,5,E,9,5,E,9,12.0,A,7,-1.0,A,7,40,A,7,1002,A,7,160,A,7,1.5,A,7,16100,A,7,6000,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,11:00,708,1415,252,2,8,41,2,15,231,2,8,276,2,8,41,2,15,256,2,8,679,2,19,0,E,9,0,E,9,13.0,A,7,0.0,A,7,41,A,7,1001,A,7,70,A,7,2.6,A,7,16100,A,7,77777,A,7,1.6,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/02/2004,12:00,769,1415,316,2,8,102,2,15,261,2,8,348,2,8,103,2,15,291,2,8,788,2,19,8,E,9,8,E,9,14.0,A,7,1.0,A,7,41,A,7,1000,A,7,120,A,7,3.1,A,7,16100,A,7,3300,A,7,1.7,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,13:00,757,1415,127,2,8,0,2,15,127,2,8,151,2,8,0,2,15,151,2,8,583,2,19,8,E,9,8,E,9,14.0,A,7,1.0,A,7,41,A,7,999,A,7,110,A,7,3.6,A,7,16100,A,7,3000,A,7,1.7,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,14:00,672,1415,131,2,8,0,2,15,131,2,8,153,2,8,0,2,15,153,2,8,567,2,19,8,E,9,8,E,9,15.0,A,7,1.0,A,7,39,A,7,999,A,7,120,A,7,2.6,A,7,14500,A,7,3000,A,7,1.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,15:00,521,1415,96,2,8,0,2,15,96,2,8,112,2,8,0,2,15,112,2,8,397,2,19,8,E,9,8,E,9,14.0,A,7,4.0,A,7,51,A,7,999,A,7,110,A,7,3.1,A,7,12900,A,7,3000,A,7,1.5,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,16:00,314,1415,190,2,8,275,2,15,129,2,8,194,2,8,216,2,15,146,2,8,279,2,19,8,E,9,8,E,9,14.0,A,7,6.0,A,7,59,A,7,999,A,7,120,A,7,2.6,A,7,12900,A,7,3000,A,7,1.5,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,17:00,76,1120,16,2,8,106,2,15,11,2,8,20,2,8,54,2,15,16,2,8,21,2,19,10,E,9,10,E,9,13.0,A,7,7.0,A,7,67,A,7,998,A,7,120,A,7,3.1,A,7,11300,A,7,3000,A,7,1.4,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/02/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,7.0,A,7,71,A,7,998,A,7,110,A,7,2.1,A,7,11300,A,7,3000,A,7,1.4,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,6.0,A,7,67,A,7,998,A,7,100,A,7,2.1,A,7,11300,A,7,1470,A,7,1.4,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/02/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.0,A,7,7.0,A,7,71,A,7,998,A,7,130,B,8,1.5,A,7,9700,A,7,1500,A,7,1.5,E,8,0.056,F,8,0.190,F,8,0,1,A,7
01/02/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,9.0,A,7,87,A,7,997,A,7,150,A,7,2.1,A,7,9700,A,7,1500,A,7,1.5,E,8,0.056,F,8,0.190,F,8,0,1,A,7
01/02/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,8.0,A,7,82,A,7,997,A,7,80,A,7,2.6,A,7,8000,A,7,2700,A,7,1.6,E,8,0.056,F,8,0.190,F,8,0,1,A,7
01/02/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,11.0,A,7,7.0,A,7,76,A,7,997,A,7,310,A,7,1.5,A,7,8000,A,7,2700,A,7,1.5,E,8,0.056,F,8,0.190,F,8,0,1,A,7
01/02/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.0,A,7,8.0,A,7,87,A,7,996,A,7,0,A,7,0.0,A,7,8000,A,7,2400,A,7,1.4,E,8,0.056,F,8,0.190,F,8,0,1,A,7
01/03/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,8.0,A,7,82,A,7,995,A,7,0,A,7,0.0,A,7,9700,A,7,2100,A,7,1.3,E,8,0.056,F,8,0.190,F,8,0,3,A,7
01/03/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.0,A,7,8.0,A,7,87,A,7,995,A,7,0,A,7,0.0,A,7,8000,A,7,2100,A,7,1.1,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,11.0,A,7,8.0,A,7,82,A,7,995,A,7,80,A,7,2.1,A,7,8000,A,7,1800,A,7,1.0,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,10.0,A,7,8.0,A,7,87,A,7,994,A,7,0,A,7,0.0,A,7,9700,A,7,3000,A,7,0.9,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/03/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,6.0,A,7,76,A,7,994,A,7,50,A,7,3.1,A,7,11300,A,7,77777,A,7,0.9,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/03/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,4.0,A,7,62,A,7,996,A,7,320,A,7,4.1,A,7,16100,A,7,77777,A,7,0.8,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,07:00,2,177,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,3.0,A,7,62,A,7,996,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,08:00,153,1415,63,2,8,408,2,15,19,2,8,66,2,8,264,2,15,37,2,8,40,2,19,5,E,9,5,E,9,11.0,A,7,3.0,A,7,58,A,7,997,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.7,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,09:00,389,1415,224,2,8,637,2,15,49,2,8,232,2,8,557,2,15,79,2,8,98,2,19,0,E,9,0,E,9,12.0,A,7,3.0,A,7,54,A,7,998,A,7,230,A,7,4.1,A,7,16100,A,7,77777,A,7,0.6,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,10:00,579,1415,384,2,8,744,2,15,78,2,8,396,2,8,706,2,15,106,2,8,154,2,19,3,E,9,3,E,9,14.0,A,7,-1.0,A,7,35,A,7,999,A,7,120,A,7,4.1,A,7,16100,A,7,77777,A,7,0.5,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,11:00,709,1415,492,2,8,827,2,15,76,2,8,523,2,8,816,2,15,112,2,8,171,2,19,0,E,9,0,E,9,16.0,A,7,-11.0,A,7,13,A,7,999,A,7,320,A,7,11.3,A,7,16100,A,7,77777,A,7,0.5,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/03/2004,12:00,771,1415,549,2,8,845,2,15,87,2,8,581,2,8,839,2,15,122,2,8,198,2,19,0,E,9,0,E,9,17.0,A,7,-13.0,A,7,10,A,7,999,A,7,320,A,7,6.2,A,7,16100,A,7,77777,A,7,0.5,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,13:00,759,1415,528,2,8,748,2,15,125,2,8,555,2,8,744,2,15,154,2,8,276,2,19,0,E,9,0,E,9,17.0,A,7,-13.0,A,7,10,A,7,999,A,7,340,A,7,6.7,A,7,16100,A,7,77777,A,7,0.4,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,14:00,675,1415,441,2,8,627,2,15,141,2,8,454,2,8,607,2,15,164,2,8,282,2,19,0,E,9,0,E,9,17.0,A,7,-11.0,A,7,12,A,7,999,A,7,330,A,7,5.1,A,7,16100,A,7,77777,A,7,0.4,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,15:00,524,1415,368,2,8,781,2,15,77,2,8,375,2,8,725,2,15,105,2,8,144,2,19,0,E,9,0,E,9,17.0,A,7,-11.0,A,7,12,A,7,999,A,7,310,A,7,4.6,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,16:00,318,1415,250,2,8,703,2,15,92,2,8,248,2,8,542,2,15,126,2,8,147,2,19,0,E,9,0,E,9,17.0,A,7,-11.0,A,7,12,A,7,1000,A,7,40,A,7,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,17:00,79,1144,23,2,8,279,2,15,8,2,8,31,2,8,172,2,15,18,2,8,25,2,19,0,E,9,0,E,9,14.0,A,7,-15.0,A,7,10,A,7,1001,A,7,10,A,7,7.2,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/03/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,13.0,A,7,-14.0,A,7,12,A,7,1002,A,7,320,A,7,4.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,13.0,A,7,-13.0,A,7,13,A,7,1003,A,7,310,A,7,3.6,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,11.0,A,7,-9.0,A,7,22,A,7,1003,A,7,250,A,7,3.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,10.0,A,7,-8.0,A,7,25,A,7,1004,A,7,280,A,7,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,5,A,7,9.0,A,7,-8.0,A,7,27,A,7,1005,A,7,230,A,7,2.6,A,7,16100,A,7,77777,A,7,0.2,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/03/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-7.0,A,7,32,A,7,1006,A,7,280,B,8,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/03/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,9.0,A,7,-9.0,A,7,25,A,7,1006,A,7,320,A,7,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-8.0,A,7,29,A,7,1006,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-8.0,A,7,29,A,7,1007,A,7,270,A,7,2.6,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-8.0,A,7,29,A,7,1006,A,7,270,A,7,1.5,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-12.0,A,7,20,A,7,1006,A,7,270,B,8,1.5,A,7,16100,A,7,77777,A,7,0.2,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,8.0,A,7,-11.0,A,7,22,A,7,1006,A,7,260,A,7,2.6,A,7,16100,A,7,77777,A,7,0.2,E,8,0.056,F,8,0.190,F,8,0,6,A,7
01/04/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,7.0,A,7,-12.0,A,7,22,A,7,1006,A,7,290,A,7,2.6,A,7,16100,A,7,6000,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,07:00,2,177,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,A,7,6.0,A,7,-12.0,A,7,23,A,7,1007,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,08:00,153,1415,68,2,8,479,2,15,16,2,8,72,2,8,327,2,15,37,2,8,42,2,19,0,E,9,0,A,7,7.0,A,7,-13.0,A,7,20,A,7,1008,A,7,310,A,7,2.1,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
01/04/2004,09:00,389,1415,246,2,8,767,2,15,34,2,8,261,2,8,678,2,15,73,2,8,87,2,19,0,E,9,0,A,7,10.0,A,7,-12.0,A,7,18,A,7,1008,A,7,350,B,8,1.5,A,7,16100,A,7,77777,A,7,0.3,E,8,0.056,F,8,0.190,F,8,-9900,-9900,?,0
